Date & Time,Asset,Direction,Exit Signal,Raw Trade P&L (%),Scaled Portfolio P&L (%),Compounded Equity ($),High Water Mark ($),Drawdown (%)
2024-10-08 20:00:00,ADA,Short,Exit Short (Green),0.23%,0.066%,98774.95,106886.86,-7.59%
2024-10-09 08:00:00,SUI,Short,🛑 SL,-0.77%,-0.222%,98555.98,106886.86,-7.79%
2024-10-09 20:00:00,LTC,Short,🛑 SL,-0.50%,-0.144%,98414.11,106886.86,-7.93%
2024-10-10 00:00:00,SUI,Short,Exit Short (Green),1.95%,0.561%,98966.61,106886.86,-7.41%
2024-10-10 00:00:00,ALGO,Short,Exit Short (Green),3.40%,0.979%,99935.36,106886.86,-6.50%
2024-10-10 16:00:00,SUI,Short,🛑 SL,-0.80%,-0.230%,99705.19,106886.86,-6.72%
2024-10-10 16:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,99578.89,106886.86,-6.84%
2024-10-10 16:00:00,DOGE,Short,🛑 SL,-0.69%,-0.199%,99381.07,106886.86,-7.02%
2024-10-10 20:00:00,LTC,Short,Exit Short (Green),0.25%,0.072%,99452.6,106886.86,-6.96%
2024-10-14 00:00:00,BNB,Short,🛑 SL,-0.45%,-0.130%,99323.75,106886.86,-7.08%
2024-10-17 08:00:00,SUI,Short,🛑 SL,-0.70%,-0.202%,99123.59,106886.86,-7.26%
2024-10-17 08:00:00,ALGO,Short,🛑 SL,-0.60%,-0.173%,98952.36,106886.86,-7.42%
2024-10-17 12:00:00,ADA,Short,Exit Short (Green),-0.29%,-0.083%,98869.74,106886.86,-7.50%
2024-10-17 16:00:00,ALGO,Short,🛑 SL,-0.60%,-0.173%,98698.96,106886.86,-7.66%
2024-10-17 16:00:00,SUI,Short,🛑 SL,-0.70%,-0.202%,98500.05,106886.86,-7.85%
2024-10-17 20:00:00,SUI,Short,🛑 SL,-0.70%,-0.202%,98301.54,106886.86,-8.03%
2024-10-23 00:00:00,ALGO,Short,🛑 SL,-0.59%,-0.170%,98134.57,106886.86,-8.19%
2024-10-23 16:00:00,ALGO,Short,Exit Short (Green),0.86%,0.248%,98377.54,106886.86,-7.96%
2024-10-23 16:00:00,SUI,Short,🛑 SL,-0.68%,-0.196%,98184.95,106886.86,-8.14%
2024-10-23 20:00:00,SUI,Short,🛑 SL,-0.68%,-0.196%,97992.73,106886.86,-8.32%
2024-10-24 00:00:00,ALGO,Short,🛑 SL,-0.58%,-0.167%,97829.1,106886.86,-8.47%
2024-10-24 04:00:00,ADA,Short,🛑 SL,-0.58%,-0.167%,97665.74,106886.86,-8.63%
2024-10-24 08:00:00,SUI,Short,🛑 SL,-0.68%,-0.196%,97474.54,106886.86,-8.81%
2024-10-25 04:00:00,ADA,Short,🛑 SL,-0.57%,-0.164%,97314.58,106886.86,-8.96%
2024-10-25 04:00:00,SUI,Short,🛑 SL,-0.69%,-0.199%,97121.26,106886.86,-9.14%
2024-10-25 16:00:00,SUI,Short,💰 TP,6.89%,1.984%,99047.79,106886.86,-7.33%
2024-10-25 16:00:00,ALGO,Short,🛑 SL,-0.60%,-0.173%,98876.7,106886.86,-7.49%
2024-10-25 16:00:00,ADA,Short,🛑 SL,-0.57%,-0.164%,98714.44,106886.86,-7.65%
2024-10-25 20:00:00,BNB,Short,🛑 SL,-0.40%,-0.115%,98600.76,106886.86,-7.75%
2024-10-26 16:00:00,BONK,Short,Exit Short (Green),-0.38%,-0.109%,98492.88,106886.86,-7.85%
2024-10-31 16:00:00,BONK,Short,🛑 SL,-1.00%,-0.288%,98209.32,106886.86,-8.12%
2024-10-31 20:00:00,ALGO,Short,🛑 SL,-0.61%,-0.176%,98036.85,106886.86,-8.28%
2024-11-01 04:00:00,ALGO,Short,🛑 SL,-0.61%,-0.176%,97864.68,106886.86,-8.44%
2024-11-01 08:00:00,BONK,Short,Exit Short (Green),0.35%,0.101%,97963.29,106886.86,-8.35%
2024-11-01 12:00:00,ALGO,Short,🛑 SL,-0.61%,-0.176%,97791.25,106886.86,-8.51%
2024-11-02 12:00:00,BNB,Short,🛑 SL,-0.40%,-0.115%,97678.63,106886.86,-8.61%
2024-11-02 16:00:00,SUI,Short,🛑 SL,-0.72%,-0.207%,97476.16,106886.86,-8.80%
2024-11-03 00:00:00,LTC,Short,🛑 SL,-0.44%,-0.127%,97352.68,106886.86,-8.92%
2024-11-03 00:00:00,ALGO,Short,🛑 SL,-0.61%,-0.176%,97181.71,106886.86,-9.08%
2024-11-03 03:00:00,BNB,Short,Exit Short (Green),0.37%,0.107%,97285.23,106886.86,-8.98%
2024-11-03 07:00:00,SUI,Short,💰 TP,7.11%,2.047%,99276.63,106886.86,-7.12%
2024-11-03 15:00:00,ADA,Short,Exit Short (Green),0.06%,0.017%,99293.78,106886.86,-7.10%
2024-11-03 15:00:00,LTC,Short,Exit Short (Green),1.61%,0.464%,99754.02,106886.86,-6.67%
2024-11-04 11:00:00,ADA,Short,🛑 SL,-0.57%,-0.164%,99590.32,106886.86,-6.83%
2024-11-04 15:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,99472.77,106886.86,-6.94%
2024-11-04 15:00:00,SUI,Short,🛑 SL,-0.78%,-0.225%,99249.39,106886.86,-7.15%
2024-11-04 19:00:00,LTC,Short,🛑 SL,-0.47%,-0.135%,99115.09,106886.86,-7.27%
2024-11-04 19:00:00,ADA,Short,🛑 SL,-0.57%,-0.164%,98952.44,106886.86,-7.42%
2024-11-05 07:00:00,LTC,Short,🛑 SL,-0.47%,-0.135%,98818.55,106886.86,-7.55%
2024-12-05 00:00:00,BTC,Long,Exit Signal,44.30%,13.290%,111951.53,111951.53,-0.00%
2024-12-10 11:00:00,BONK,Short,🛑 SL,-1.07%,-0.308%,111606.66,111951.53,-0.31%
2024-12-14 19:00:00,BONK,Short,Exit Short (Green),1.11%,0.320%,111963.32,111963.32,-0.00%
2024-12-18 07:00:00,BONK,Short,Exit Short (Green),0.47%,0.135%,112114.82,112114.82,-0.00%
2024-12-19 00:00:00,BTC,Long,Stop Loss,-7.50%,-2.250%,109592.24,112114.82,-2.25%
2024-12-20 07:00:00,BNB,Short,🛑 SL,-0.42%,-0.121%,109459.72,112114.82,-2.37%
2024-12-26 15:00:00,ADA,Short,🛑 SL,-0.70%,-0.202%,109239.13,112114.82,-2.56%
2024-12-26 19:00:00,ADA,Short,🛑 SL,-0.71%,-0.204%,109015.83,112114.82,-2.76%
2024-12-27 03:00:00,ADA,Short,🛑 SL,-0.71%,-0.204%,108792.99,112114.82,-2.96%
2024-12-29 15:00:00,ADA,Short,🛑 SL,-0.72%,-0.207%,108567.48,112114.82,-3.16%
2024-12-29 19:00:00,LTC,Short,🛑 SL,-0.70%,-0.202%,108348.68,112114.82,-3.36%
2024-12-29 19:00:00,SUI,Short,🛑 SL,-0.87%,-0.250%,108077.3,112114.82,-3.60%
2024-12-29 19:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,107809.71,112114.82,-3.84%
2024-12-29 19:00:00,BONK,Short,🛑 SL,-1.35%,-0.389%,107390.69,112114.82,-4.21%
2024-12-29 23:00:00,ALGO,Short,🛑 SL,-0.87%,-0.250%,107121.7,112114.82,-4.45%
2024-12-30 11:00:00,LTC,Short,🛑 SL,-0.70%,-0.202%,106905.82,112114.82,-4.65%
2024-12-30 11:00:00,ADA,Short,🛑 SL,-0.73%,-0.210%,106681.14,112114.82,-4.85%
2024-12-30 11:00:00,DOGE,Short,🛑 SL,-0.86%,-0.248%,106417.0,112114.82,-5.08%
2024-12-30 11:00:00,BONK,Short,🛑 SL,-1.35%,-0.389%,106003.4,112114.82,-5.45%
2024-12-30 11:00:00,ALGO,Short,🛑 SL,-0.87%,-0.250%,105737.89,112114.82,-5.69%
2024-12-30 15:00:00,SUI,Short,Exit Short (Green),0.20%,0.058%,105798.77,112114.82,-5.63%
2024-12-30 15:00:00,ADA,Short,🛑 SL,-0.73%,-0.210%,105576.42,112114.82,-5.83%
2024-12-31 03:00:00,ALGO,Short,🛑 SL,-0.87%,-0.250%,105311.98,112114.82,-6.07%
2024-12-31 03:00:00,BONK,Short,Exit Short (Green),2.47%,0.711%,106060.86,112114.82,-5.40%
2024-12-31 03:00:00,ADA,Short,🛑 SL,-0.74%,-0.213%,105834.91,112114.82,-5.60%
2025-01-01 03:00:00,BONK,Short,Exit Short (Green),3.60%,1.036%,106931.82,112114.82,-4.62%
2025-01-01 07:00:00,SUI,Short,🛑 SL,-0.91%,-0.262%,106651.67,112114.82,-4.87%
2025-01-01 19:00:00,BONK,Short,🛑 SL,-1.42%,-0.409%,106215.66,112114.82,-5.26%
2025-01-07 23:00:00,BONK,Short,💰 TP,12.63%,3.636%,110077.85,112114.82,-1.82%
2025-01-08 11:00:00,SUI,Short,🛑 SL,-0.87%,-0.250%,109802.13,112114.82,-2.06%
2025-01-08 11:00:00,LTC,Short,🛑 SL,-0.72%,-0.207%,109574.53,112114.82,-2.27%
2025-01-09 03:00:00,SUI,Short,🛑 SL,-0.87%,-0.250%,109300.07,112114.82,-2.51%
2025-01-09 07:00:00,ALGO,Short,🛑 SL,-0.93%,-0.268%,109007.43,112114.82,-2.77%
2025-01-09 07:00:00,DOGE,Short,🛑 SL,-0.87%,-0.250%,108734.39,112114.82,-3.02%
2025-01-09 07:00:00,BONK,Short,🛑 SL,-1.58%,-0.455%,108239.78,112114.82,-3.46%
2025-01-09 07:00:00,SUI,Short,🛑 SL,-0.89%,-0.256%,107962.43,112114.82,-3.70%
2025-01-09 15:00:00,ALGO,Short,🛑 SL,-0.93%,-0.268%,107673.37,112114.82,-3.96%
2025-01-09 19:00:00,SUI,Short,Exit Short (Green),1.20%,0.345%,108045.36,112114.82,-3.63%
2025-01-09 19:00:00,ALGO,Short,🛑 SL,-0.93%,-0.268%,107756.07,112114.82,-3.89%
2025-01-09 19:00:00,BONK,Short,Exit Short (Green),0.22%,0.063%,107824.32,112114.82,-3.83%
2025-01-09 19:00:00,DOGE,Short,Exit Short (Green),1.06%,0.305%,108153.37,112114.82,-3.53%
2025-01-10 07:00:00,DOGE,Short,🛑 SL,-0.88%,-0.253%,107879.36,112114.82,-3.78%
2025-01-10 11:00:00,BONK,Short,🛑 SL,-1.58%,-0.455%,107388.64,112114.82,-4.22%
2025-01-10 11:00:00,SUI,Short,🛑 SL,-0.88%,-0.253%,107116.57,112114.82,-4.46%
2025-01-11 03:00:00,SUI,Short,🛑 SL,-0.91%,-0.262%,106835.94,112114.82,-4.71%
2025-01-11 15:00:00,SUI,Short,🛑 SL,-0.91%,-0.262%,106556.04,112114.82,-4.96%
2025-01-12 07:00:00,SUI,Short,🛑 SL,-0.91%,-0.262%,106276.87,112114.82,-5.21%
2025-01-12 19:00:00,LTC,Short,🛑 SL,-0.71%,-0.204%,106059.63,112114.82,-5.40%
2025-01-12 19:00:00,SUI,Short,🛑 SL,-0.91%,-0.262%,105781.77,112114.82,-5.65%
2025-01-13 07:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,105647.77,112114.82,-5.77%
2025-01-13 07:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,105410.52,112114.82,-5.98%
2025-01-13 07:00:00,DOGE,Short,🛑 SL,-0.92%,-0.265%,105131.32,112114.82,-6.23%
2025-01-13 07:00:00,ALGO,Short,🛑 SL,-0.97%,-0.279%,104837.73,112114.82,-6.49%
2025-01-13 11:00:00,BONK,Short,Exit Short (Green),4.29%,1.235%,106132.57,112114.82,-5.34%
2025-01-13 15:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,105894.24,112114.82,-5.55%
2025-01-13 15:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,105760.1,112114.82,-5.67%
2025-01-13 15:00:00,ALGO,Short,🛑 SL,-0.97%,-0.279%,105464.75,112114.82,-5.93%
2025-01-19 07:00:00,SUI,Short,🛑 SL,-0.92%,-0.265%,105185.41,112114.82,-6.18%
2025-01-19 19:00:00,SUI,Short,💰 TP,9.22%,2.654%,107977.49,112114.82,-3.69%
2025-01-20 15:00:00,BONK,Short,🛑 SL,-1.43%,-0.412%,107532.95,112114.82,-4.09%
2025-01-21 03:00:00,ADA,Short,🛑 SL,-0.83%,-0.239%,107275.99,112114.82,-4.32%
2025-01-21 03:00:00,DOGE,Short,🛑 SL,-0.92%,-0.265%,106991.85,112114.82,-4.57%
2025-01-24 19:00:00,BNB,Short,🛑 SL,-0.45%,-0.130%,106853.24,112114.82,-4.69%
2025-01-24 23:00:00,BONK,Short,Exit Short (Green),-0.40%,-0.115%,106730.18,112114.82,-4.80%
2025-01-25 11:00:00,BONK,Short,Exit Short (Green),-0.80%,-0.230%,106484.36,112114.82,-5.02%
2025-01-26 07:00:00,BONK,Short,🛑 SL,-1.56%,-0.449%,106006.12,112114.82,-5.45%
2025-01-26 15:00:00,BONK,Short,Exit Short (Green),-1.21%,-0.348%,105636.83,112114.82,-5.78%
2025-01-26 23:00:00,BNB,Short,💰 TP,4.47%,1.287%,106996.29,112114.82,-4.57%
2025-01-26 23:00:00,SUI,Short,💰 TP,10.41%,2.997%,110203.01,112114.82,-1.71%
2025-01-26 23:00:00,DOGE,Short,💰 TP,9.45%,2.721%,113201.25,113201.25,-0.00%
2025-01-26 23:00:00,ADA,Short,💰 TP,8.40%,2.418%,115938.87,115938.87,-0.00%
2025-01-27 00:00:00,BTC,Long,Exit Signal,-1.67%,-0.501%,115358.01,115938.87,-0.50%
2025-01-27 15:00:00,LTC,Short,🛑 SL,-0.78%,-0.225%,115098.96,115938.87,-0.72%
2025-01-28 19:00:00,BONK,Short,🛑 SL,-1.85%,-0.533%,114485.93,115938.87,-1.25%
2025-01-28 23:00:00,SUI,Short,Exit Short (Green),-0.10%,-0.029%,114452.97,115938.87,-1.28%
2025-01-28 23:00:00,BONK,Short,🛑 SL,-1.89%,-0.544%,113830.19,115938.87,-1.82%
2025-01-29 11:00:00,ALGO,Short,🛑 SL,-1.09%,-0.314%,113472.98,115938.87,-2.13%
2025-01-29 11:00:00,ADA,Short,🛑 SL,-0.92%,-0.265%,113172.43,115938.87,-2.39%
2025-01-29 11:00:00,BONK,Short,🛑 SL,-1.89%,-0.544%,112556.62,115938.87,-2.92%
2025-01-29 11:00:00,SUI,Short,🛑 SL,-1.20%,-0.345%,112167.76,115938.87,-3.25%
2025-01-29 11:00:00,BNB,Short,🛑 SL,-0.47%,-0.135%,112015.98,115938.87,-3.38%
2025-01-31 19:00:00,BONK,Short,🛑 SL,-1.88%,-0.541%,111409.7,115938.87,-3.91%
2025-02-01 11:00:00,SUI,Short,🛑 SL,-1.18%,-0.340%,111031.21,115938.87,-4.23%
2025-02-01 19:00:00,ADA,Short,🛑 SL,-0.93%,-0.268%,110733.93,115938.87,-4.49%
2025-02-02 03:00:00,ALGO,Short,Exit Short (Green),4.09%,1.178%,112037.83,115938.87,-3.36%
2025-02-02 03:00:00,BNB,Short,Exit Short (Green),2.99%,0.861%,113002.28,115938.87,-2.53%
2025-02-02 03:00:00,BONK,Short,Exit Short (Green),8.91%,2.565%,115901.0,115938.87,-0.03%
2025-02-02 03:00:00,DOGE,Short,Exit Short (Green),5.23%,1.506%,117646.14,117646.14,-0.00%
2025-02-02 11:00:00,LTC,Short,🛑 SL,-0.81%,-0.233%,117371.79,117646.14,-0.23%
2025-02-05 11:00:00,DOGE,Short,🛑 SL,-1.38%,-0.397%,116905.47,117646.14,-0.63%
2025-02-05 15:00:00,BONK,Short,🛑 SL,-2.67%,-0.769%,116006.83,117646.14,-1.39%
2025-02-05 19:00:00,ALGO,Short,🛑 SL,-1.51%,-0.435%,115502.51,117646.14,-1.82%
2025-02-05 19:00:00,DOGE,Short,🛑 SL,-1.38%,-0.397%,115043.62,117646.14,-2.21%
2025-02-06 19:00:00,SUI,Short,Exit Short (Green),1.58%,0.455%,115566.93,117646.14,-1.77%
2025-02-06 19:00:00,ALGO,Short,Exit Short (Green),4.21%,1.212%,116967.67,117646.14,-0.58%
2025-02-06 19:00:00,DOGE,Short,Exit Short (Green),2.89%,0.832%,117940.88,117940.88,-0.00%
2025-02-06 19:00:00,BONK,Short,Exit Short (Green),4.99%,1.437%,119635.24,119635.24,-0.00%
2025-02-07 07:00:00,SUI,Short,🛑 SL,-1.68%,-0.484%,119056.6,119635.24,-0.48%
2025-02-07 15:00:00,DOGE,Short,🛑 SL,-1.45%,-0.417%,118559.59,119635.24,-0.90%
2025-02-07 15:00:00,ALGO,Short,🛑 SL,-1.61%,-0.464%,118010.04,119635.24,-1.36%
2025-02-07 15:00:00,ADA,Short,🛑 SL,-1.29%,-0.371%,117571.77,119635.24,-1.72%
2025-02-07 19:00:00,BONK,Short,🛑 SL,-2.85%,-0.821%,116607.07,119635.24,-2.53%
2025-02-07 23:00:00,SUI,Short,Exit Short (Green),4.04%,1.163%,117963.35,119635.24,-1.40%
2025-02-08 15:00:00,ADA,Short,Exit Short (Green),-0.19%,-0.055%,117898.82,119635.24,-1.45%
2025-02-08 19:00:00,ADA,Short,🛑 SL,-1.30%,-0.374%,117457.56,119635.24,-1.82%
2025-02-09 15:00:00,ALGO,Short,🛑 SL,-1.64%,-0.472%,116902.98,119635.24,-2.28%
2025-02-09 23:00:00,ADA,Short,Exit Short (Green),1.54%,0.443%,117421.29,119635.24,-1.85%
2025-02-12 07:00:00,DOGE,Short,🛑 SL,-1.42%,-0.409%,116941.25,119635.24,-2.25%
2025-02-12 07:00:00,SUI,Short,🛑 SL,-1.66%,-0.478%,116382.37,119635.24,-2.72%
2025-02-15 19:00:00,SUI,Short,Exit Short (Green),-0.18%,-0.052%,116322.06,119635.24,-2.77%
2025-02-16 07:00:00,ALGO,Short,Exit Short (Green),0.33%,0.095%,116432.57,119635.24,-2.68%
2025-02-16 11:00:00,SUI,Short,🛑 SL,-1.59%,-0.458%,115899.59,119635.24,-3.12%
2025-02-17 03:00:00,SUI,Short,🛑 SL,-1.60%,-0.461%,115365.71,119635.24,-3.57%
2025-02-17 07:00:00,BONK,Short,Exit Short (Green),-0.41%,-0.118%,115229.53,119635.24,-3.68%
2025-02-18 07:00:00,DOGE,Short,Exit Short (Green),0.87%,0.250%,115518.15,119635.24,-3.44%
2025-02-18 07:00:00,SUI,Short,🛑 SL,-1.62%,-0.466%,114979.38,119635.24,-3.89%
2025-02-18 19:00:00,ADA,Short,Exit Short (Green),1.03%,0.297%,115320.33,119635.24,-3.61%
2025-02-19 03:00:00,ADA,Short,🛑 SL,-1.21%,-0.348%,114918.6,119635.24,-3.94%
2025-02-19 03:00:00,BNB,Short,🛑 SL,-0.54%,-0.155%,114739.94,119635.24,-4.09%
2025-02-19 07:00:00,SUI,Short,Exit Short (Green),-0.77%,-0.222%,114485.58,119635.24,-4.30%
2025-02-19 07:00:00,DOGE,Short,Exit Short (Green),-0.72%,-0.207%,114248.27,119635.24,-4.50%
2025-02-19 15:00:00,ADA,Short,Exit Short (Green),0.27%,0.078%,114337.08,119635.24,-4.43%
2025-02-21 07:00:00,DOGE,Short,🛑 SL,-1.30%,-0.374%,113909.15,119635.24,-4.79%
2025-02-21 19:00:00,BNB,Short,🛑 SL,-0.53%,-0.153%,113735.34,119635.24,-4.93%
2025-02-21 23:00:00,DOGE,Short,Exit Short (Green),3.24%,0.933%,114796.26,119635.24,-4.04%
2025-02-23 15:00:00,ALGO,Short,Exit Short (Green),-0.89%,-0.256%,114502.11,119635.24,-4.29%
2025-02-24 03:00:00,DOGE,Short,Exit Short (Green),0.49%,0.141%,114663.64,119635.24,-4.16%
2025-02-24 03:00:00,ADA,Short,Exit Short (Green),0.69%,0.199%,114891.42,119635.24,-3.97%
2025-02-24 03:00:00,ALGO,Short,Exit Short (Green),1.17%,0.337%,115278.43,119635.24,-3.64%
2025-02-24 03:00:00,BONK,Short,Exit Short (Green),1.57%,0.452%,115799.49,119635.24,-3.21%
2025-02-24 11:00:00,BNB,Short,🛑 SL,-0.54%,-0.155%,115619.46,119635.24,-3.36%
2025-02-24 23:00:00,SUI,Short,💰 TP,16.09%,4.632%,120975.31,120975.31,-0.00%
2025-02-27 15:00:00,ADA,Short,🛑 SL,-1.42%,-0.409%,120480.74,120975.31,-0.41%
2025-02-28 03:00:00,BONK,Short,Exit Short (Green),4.60%,1.324%,122076.32,122076.32,-0.00%
2025-02-28 07:00:00,ALGO,Short,Exit Short (Green),1.92%,0.553%,122751.12,122751.12,-0.00%
2025-02-28 07:00:00,DOGE,Short,Exit Short (Green),5.20%,1.497%,124588.8,124588.8,-0.00%
2025-02-28 07:00:00,BNB,Short,Exit Short (Green),3.82%,1.100%,125959.0,125959.0,-0.00%
2025-02-28 07:00:00,ADA,Short,Exit Short (Green),5.06%,1.457%,127793.94,127793.94,-0.00%
2025-02-28 07:00:00,SUI,Short,Exit Short (Green),2.34%,0.674%,128654.87,128654.87,-0.00%
2025-02-28 11:00:00,DOGE,Short,🛑 SL,-1.56%,-0.449%,128077.05,128654.87,-0.45%
2025-02-28 19:00:00,ADA,Short,🛑 SL,-1.42%,-0.409%,127553.45,128654.87,-0.86%
2025-03-02 07:00:00,BONK,Short,🛑 SL,-2.75%,-0.792%,126543.57,128654.87,-1.64%
2025-03-03 11:00:00,LTC,Short,🛑 SL,-0.96%,-0.276%,126193.83,128654.87,-1.91%
2025-03-03 19:00:00,SUI,Short,Exit Short (Green),4.25%,1.224%,127737.9,128654.87,-0.71%
2025-03-03 19:00:00,DOGE,Short,Exit Short (Green),1.26%,0.363%,128201.28,128654.87,-0.35%
2025-03-03 23:00:00,BNB,Short,🛑 SL,-0.62%,-0.178%,127972.44,128654.87,-0.53%
2025-03-04 03:00:00,ALGO,Short,Exit Short (Green),2.76%,0.795%,128989.32,128989.32,-0.00%
2025-03-04 07:00:00,BONK,Short,Exit Short (Green),9.34%,2.689%,132457.82,132457.82,-0.00%
